128	45_D04_her2mb_br223m2-1.nd2:0583-1804	240.837	733.077	501.900	2098.410	343.304
129	45_D04_her2mb_br223m2-1.nd2:0736-2390	208.726	805.787	515.000	1739.000	285.617
130	45_D04_her2mb_br223m2-1.nd2:0767-2662	54.505	855.773	553.680	1953.000	70.853
131	45_D04_her2mb_br223m2-1.nd2:0802-2800	75.631	672.847	490.000	1921.190	110.807
132	45_D04_her2mb_br223m2-1.nd2:0846-3141	102.250	1287.976	551.000	4103.493	139.675
133	45_D04_her2mb_br223m2-1.nd2:0884-3350	83.237	1117.812	524.930	3900.470	126.080
134	45_D04_her2mb_br223m2-1.nd2:0917-3245	306.328	1589.709	522.000	6002.000	451.855
135	45_D04_her2mb_br223m2-1.nd2:1085-3330	249.288	1688.277	0.000	9163.120	358.782
136	45_D04_her2mb_br223m2-1.nd2:1183-3338	348.580	987.749	0.000	3503.000	477.532
137	45_D04_her2mb_br223m2-1.nd2:1047-2918	75.631	1984.486	510.000	6102.000	109.721
138	45_D04_her2mb_br223m2-1.nd2:1020-2930	56.618	1151.158	516.000	2667.780	76.761
139	45_D04_her2mb_br223m2-1.nd2:1002-2835	299.568	826.523	483.000	4375.000	408.354
140	45_D04_her2mb_br223m2-1.nd2:1124-2842	201.543	1211.322	528.523	2934.940	273.177
141	45_D04_her2mb_br223m2-1.nd2:1233-2745	170.699	1157.506	511.000	3844.530	253.510
142	45_D04_her2mb_br223m2-1.nd2:1217-2918	203.233	1067.139	503.000	4362.000	258.120
143	45_D04_her2mb_br223m2-1.nd2:1210-2960	265.766	1176.142	488.000	5715.000	367.810
144	45_D04_her2mb_br223m2-1.nd2:1468-2703	367.594	1076.958	513.000	7579.120	489.593
145	45_D04_her2mb_br223m2-1.nd2:1500-3239	284.780	1557.115	539.000	5242.020	380.011
146	45_D04_her2mb_br223m2-1.nd2:1480-3118	124.221	1948.536	538.000	6208.850	170.202
147	45_D04_her2mb_br223m2-1.nd2:1558-3261	194.782	1124.995	525.600	3324.940	274.194
148	45_D04_her2mb_br223m2-1.nd2:1574-3398	173.656	1253.962	516.000	4513.000	258.313
149	45_D04_her2mb_br223m2-1.nd2:1586-3201	186.755	1763.712	572.000	5845.000	282.084
150	45_D04_her2mb_br223m2-1.nd2:1596-3050	203.655	769.769	534.770	1623.000	306.236
151	45_D04_her2mb_br223m2-1.nd2:1683-3023	119.151	1317.936	523.140	3178.210	176.317
152	45_D04_her2mb_br223m2-1.nd2:1673-3318	85.349	783.811	522.150	2536.000	121.220
153	45_D04_her2mb_br223m2-1.nd2:1706-3341	200.275	858.076	502.000	2405.250	278.422
154	45_D04_her2mb_br223m2-1.nd2:1720-3400	164.783	901.895	523.160	3857.318	246.380
155	45_D04_her2mb_br223m2-1.nd2:1014-2607	183.797	820.070	514.310	2144.940	244.924
156	45_D04_her2mb_br223m2-1.nd2:1077-2675	143.657	861.222	540.700	2204.942	186.195
157	45_D04_her2mb_br223m2-1.nd2:1150-2595	88.730	1061.467	527.070	3879.000	127.634
158	45_D04_her2mb_br223m2-1.nd2:1049-2699	86.617	800.895	470.177	1666.000	123.469
159	45_D04_her2mb_br223m2-1.nd2:1079-2800	81.547	832.976	547.920	1606.000	122.479
160	45_D04_her2mb_br223m2-1.nd2:1130-2772	42.675	870.366	550.000	1256.000	63.774
161	45_D04_her2mb_br223m2-1.nd2:1260-3191	110.278	1397.523	527.000	4182.000	158.787
162	45_D04_her2mb_br223m2-1.nd2:1417-3436	77.321	1250.368	519.790	4360.000	109.076
163	45_D04_her2mb_br223m2-1.nd2:1453-3501	90.842	645.410	0.000	1479.000	134.590
164	45_D04_her2mb_br223m2-1.nd2:1488-3476	106.053	1011.011	0.000	4883.030	158.509
165	45_D04_her2mb_br223m2-1.nd2:1395-2868	201.543	1136.225	527.400	5474.600	290.646
166	45_D04_her2mb_br223m2-1.nd2:1423-3126	258.583	1189.920	528.000	7831.800	372.474
167	45_D04_her2mb_br223m2-1.nd2:1686-2682	135.207	896.779	533.000	3219.000	194.914
168	45_D04_her2mb_br223m2-1.nd2:1786-3488	120.419	998.561	0.000	2346.230	169.399
