 ,Label,Area,Mean,Min,Max,Length
277,40_D09_trka_br223-1.nd2:2379-3053,84.082,1047.642,499.000,2757.000,112.247
278,40_D09_trka_br223-1.nd2:1551-1555,113.236,2324.114,552.000,6544.120,157.684
279,40_D09_trka_br223-1.nd2:1608-1753,127.602,2655.560,532.000,8892.000,178.676
280,40_D09_trka_br223-1.nd2:1700-2031,112.391,1631.798,477.900,5688.290,158.746
281,40_D09_trka_br223-1.nd2:1175-2512,101.828,2876.042,659.000,6916.000,141.083
282,40_D09_trka_br223-1.nd2:1129-2560,245.908,2107.126,545.843,4736.000,345.585
283,40_D09_trka_br223-1.nd2:1305-3051,103.095,2903.980,689.000,6134.000,141.902
284,40_D09_trka_br223-1.nd2:1674-3155,466.886,1391.744,500.980,5016.000,629.515
285,40_D09_trka_br223-1.nd2:2838-3364,624.064,1299.623,490.000,6028.270,854.159
286,40_D09_trka_br223-1.nd2:1093-2267,103.518,2335.092,670.600,5696.761,139.859
287,40_D09_trka_br223-1.nd2:1501-2305,330.834,1551.121,521.000,4855.000,481.502
288,40_D09_trka_br223-1.nd2:1476-2394,96.335,871.058,519.000,2813.600,124.882
289,40_D09_trka_br223-1.nd2:2089-1300,408.578,1265.495,487.000,7571.000,527.631
290,40_D09_trka_br223-1.nd2:1922-1465,147.883,878.144,501.000,6072.000,200.912
291,40_D09_trka_br223-1.nd2:1860-2171,177.882,880.054,507.000,4675.000,242.609
292,40_D09_trka_br223-1.nd2:1520-2502,289.850,1274.359,499.390,5379.000,423.628
293,40_D09_trka_br223-1.nd2:1377-2577,136.897,1251.040,544.600,4100.000,183.034
294,40_D09_trka_br223-1.nd2:0840-2657,119.996,1965.498,537.640,4662.700,153.718
295,40_D09_trka_br223-1.nd2:1530-2154,179.994,1824.705,491.000,9253.451,249.042
296,40_D09_trka_br223-1.nd2:1709-2535,113.658,1024.026,522.000,2478.250,167.421
